Muestras,Insertar0,InsertarM,Insertar1,Buscar0,BuscarM,Buscar1,Eliminar0,EliminarM,Eliminar1
14350,0.0005,0.0003,0.0003,7.8834,7.4302,7.5912,0.0004,7.3189,7.7499
14400,0.0006,0.0003,0.0003,9.3143,8.1374,9.7369,0.0005,9.0266,7.9091
14450,0.0005,0.0003,0.0003,7.7113,7.5634,8.638,0.0005,7.3349,7.5691
14500,0.0005,0.0003,0.0003,7.6175,7.3838,9.0131,0.0009,8.5845,8.9178
14550,0.0013,0.0008,0.0002,8.1915,8.3123,7.3519,0.0008,7.4297,7.3924
14600,0.0006,0.0003,0.0003,7.5861,8.8187,8.0122,0.0004,7.4493,7.227
14650,0.0008,0.0007,0.0003,7.9479,7.9426,7.6915,0.0004,7.5447,7.4769
14700,0.0006,0.0009,0.0004,7.9645,7.5179,7.4916,0.0006,7.4391,9.124
14750,0.0007,0.0008,0.0003,8.6244,7.6501,8.219,0.0006,8.2722,8.9009
14800,0.0007,0.0004,0.0007,7.7459,7.4552,8.6923,0.0005,7.9387,7.5091
14850,0.0008,0.0004,0.0004,7.6061,7.6487,9.1537,0.0006,7.6909,7.5886
14900,0.0009,0.0004,0.0003,8.4006,7.778,7.9491,0.0008,7.5298,7.5239
14950,0.0008,0.0004,0.0003,7.5999,9.0211,7.7052,0.001,7.9168,7.6579
15000,0.0011,0.0007,0.0003,9.2457,8.3403,7.6612,0.0004,8.3803,9.5715
15050,0.001,0.0006,0.0003,8.1009,7.6844,7.8112,0.0005,7.697,8.7934
15100,0.0007,0.0003,0.0003,8.2032,7.6944,8.5789,0.0007,8.1206,7.8385
15150,0.001,0.0008,0.0003,8.3101,8.3929,8.3712,0.0011,7.9252,8.0257
15200,0.0005,0.0004,0.0003,8.0812,8.8928,7.8706,0.0006,7.7386,7.7499
15250,0.0005,0.0005,0.0003,7.8425,8.9949,7.7686,0.0005,7.7359,7.7901
15300,0.0009,0.0003,0.0003,8.1792,7.8615,7.7988,0.0006,7.9035,7.7907
15350,0.001,0.0009,0.0003,7.9759,7.8102,7.7555,0.0006,8.4313,7.7902
15400,0.0015,0.0005,0.0003,8.2888,8.3789,7.8844,0.0006,8.4039,7.8333
15450,0.0005,0.0004,0.0003,7.8867,8.5513,7.9488,0.0005,8.6851,7.8668
15500,0.0009,0.0004,0.0003,7.9027,8.4594,12.155,0.0005,8.1673,7.9348
15550,0.0006,0.0009,0.0003,8.2672,7.9601,7.9134,0.0006,8.8093,7.9499
15600,0.0014,0.0007,0.0003,8.1658,8.1606,8.0319,0.0009,9.7026,8.1903
15650,0.0006,0.0014,0.0003,8.0947,8.3233,8.0303,0.0005,9.0065,7.9956
15700,0.0011,0.0003,0.0004,8.0276,8.0683,8.0452,0.0012,8.5342,8.0193
15750,0.0008,0.0004,0.0004,8.0717,8.6793,8.5558,0.001,8.4473,8.2294
15800,0.0005,0.0004,0.0003,8.3197,9.3011,8.0366,0.0006,8.0692,8.1152
15850,0.0013,0.0003,0.0003,8.0647,8.2723,8.1387,0.0006,8.0815,8.1977
15900,0.0015,0.0008,0.0003,8.1949,8.2261,8.21,0.0007,8.5491,8.2246
15950,0.0008,0.0003,0.0003,8.1186,8.1585,8.1632,0.0005,8.6115,8.1594
16000,0.0008,0.0007,0.0003,8.1566,10.0269,9.0275,0.0007,8.9678,8.285
16050,0.0009,0.0008,0.0003,9.6727,8.3375,8.1827,0.0005,8.1156,8.9389
16100,0.0007,0.0003,0.0003,9.3749,8.6129,8.4231,0.0005,8.6593,8.2854
16150,0.0006,0.0006,0.0003,8.3141,8.3103,8.3121,0.0005,8.49,8.34
16200,0.0006,0.0013,0.0002,8.3088,8.3931,8.9371,0.0009,8.7137,8.4299
16250,0.0006,0.0004,0.0003,8.3725,9.0155,8.7418,0.0005,8.2215,8.4563
16300,0.0011,0.0002,0.0004,8.9262,8.7331,8.5956,0.0005,8.3305,8.63
16350,0.0013,0.0006,0.0004,8.5802,8.2759,8.5319,0.0006,9.2365,8.3668
16400,0.0013,0.0003,0.0003,8.3558,8.4875,8.7921,0.0006,9.2073,9.6272
16450,0.001,0.0008,0.0003,10.9371,8.7751,8.6516,0.0006,8.7708,8.5623
16500,0.0007,0.0007,0.0003,9.6262,8.3876,9.0289,0.0005,9.8118,8.8255
16550,0.0007,0.0003,0.0005,9.0657,8.8985,8.4586,0.0006,9.5316,8.4453
16600,0.0005,0.0003,0.0002,8.5131,9.5936,8.7237,0.0008,8.8747,8.9184
16650,0.0012,0.0003,0.0003,8.8646,9.8032,9.4616,0.0007,8.9598,8.7123
16700,0.0006,0.0003,0.0003,9.8489,8.4221,8.5216,0.0003,8.7962,8.9349
16750,0.0005,0.0006,0.0003,8.8039,9.0338,8.9355,0.0006,9.7181,8.4757
16800,0.0012,0.0003,0.0004,8.5394,8.9977,8.6063,0.0004,8.5904,9.6354
16850,0.0012,0.0003,0.0003,10.5371,8.6803,9.1678,0.0006,8.8211,11.3409
16900,0.0005,0.0004,0.0003,8.9859,8.4625,8.6126,0.0006,9.703,8.7891
16950,0.0012,0.0004,0.0003,8.5756,9.5955,8.5968,0.0007,8.6521,8.5892
17000,0.0009,0.0005,0.0003,8.706,9.8394,8.8897,0.0007,9.0027,9.1965
17050,0.0006,0.0003,0.0003,9.0839,8.7944,8.6926,0.0004,8.8873,9.1776
17100,0.0006,0.0005,0.0004,8.7683,9.1678,9.7848,0.0004,9.4018,8.8863
17150,0.0008,0.0004,0.0003,8.7584,9.1037,8.7986,0.0005,9.0222,9.5348
17200,0.0008,0.0003,0.0003,9.6109,8.8683,9.2619,0.0004,8.7368,9.5004
17250,0.0008,0.0007,0.0002,8.8534,8.7508,9.4989,0.0005,8.8493,8.9634
17300,0.0006,0.0005,0.0003,8.7739,9.5822,8.8212,0.0009,9.3021,8.5456
17350,0.0006,0.0003,0.0003,9.3064,9.9393,8.9309,0.0009,8.8153,9.6161
17400,0.0007,0.0007,0.0003,8.9317,8.8317,9.2427,0.0007,9.9338,10.1904
17450,0.0014,0.0008,0.0003,9.2557,10.7305,9.9676,0.0007,9.6757,9.6302
17500,0.0006,0.0006,0.0003,9.2173,8.9664,8.9545,0.0004,10.1838,9.193
17550,0.0005,0.0005,0.0003,8.8507,8.8759,8.9333,0.0008,10.3708,9.2828
17600,0.0005,0.0004,0.0003,8.9955,8.9881,9.519,0.0009,9.0772,9.7049
17650,0.0013,0.0009,0.0004,10.0218,9.0175,9.0705,0.0006,8.9597,8.9088
17700,0.0011,0.0003,0.0003,9.3497,9.4708,9.1533,0.0009,9.6699,9.0827
17750,0.0007,0.0003,0.0003,9.6901,9.4073,9.4394,0.0005,9.1145,9.0308
17800,0.0008,0.0003,0.0003,9.8479,9.1086,9.4472,0.0007,9.0942,9.415
17850,0.0014,0.0007,0.0003,9.4044,9.9716,9.9023,0.0009,9.1061,9.142
17900,0.0005,0.0005,0.0003,9.7536,9.1834,9.6948,0.0005,9.2321,9.1178
17950,0.001,0.0007,0.0003,9.3816,9.4956,9.1319,0.0005,9.0547,9.7597
18000,0.0011,0.0011,0.0003,9.1554,9.2694,9.3053,0.0007,9.7406,9.5058
18050,0.001,0.0004,0.0003,9.2369,10.7225,9.4831,0.0005,9.2569,9.3117
18100,0.0004,0.0005,0.0003,9.3589,9.7834,9.3071,0.001,9.2768,9.4555
18150,0.0007,0.0013,0.0003,9.2984,9.3028,9.7875,0.0009,10.1415,9.268
18200,0.0012,0.0005,0.0002,9.2822,10.6981,9.2903,0.0006,9.3025,9.2875
18250,0.0007,0.0003,0.0002,9.8327,9.9243,9.5231,0.0005,9.7873,9.3959
18300,0.0005,0.0004,0.0003,9.3286,9.3558,9.8344,0.0016,9.3478,9.3422
18350,0.001,0.0003,0.0004,10.5578,9.603,9.4047,0.0005,9.8141,9.361
18400,0.0018,0.001,0.0003,9.7051,9.4663,10.2511,0.0008,9.309,9.9433
18450,0.0009,0.0005,0.0004,9.5348,10.9532,9.4989,0.0007,9.7689,9.7937
18500,0.0005,0.0003,0.0003,11.1023,9.6977,9.2116,0.0005,9.8155,9.5459
18550,0.0006,0.0007,0.0003,9.6851,9.4657,9.6028,0.001,10.1064,9.5962
18600,0.0006,0.0003,0.0003,10.4683,9.6979,9.5966,0.0007,10.0677,9.615
18650,0.0007,0.0006,0.0003,9.5662,9.5174,10.3151,0.0011,10.5582,9.4801
18700,0.002,0.0005,0.0003,9.6129,9.5091,9.8378,0.0004,9.6962,9.091
18750,0.0005,0.0006,0.0003,9.9112,9.9344,11.022,0.0006,9.6161,10.3463
18800,0.0005,0.0003,0.0003,10.1745,10.2947,9.577,0.0005,10.0366,9.6308
18850,0.0005,0.0003,0.0003,10.6835,10.3017,9.9652,0.0005,9.8198,10.2802
18900,0.0006,0.0004,0.0003,10.0743,10.292,10.5761,0.0011,9.617,9.7279
18950,0.0008,0.0005,0.0003,10.6866,10.0647,9.9599,0.0005,9.973,9.3322
19000,0.0009,0.0004,0.0003,9.8712,9.8644,11.7452,0.0005,9.8656,9.713
19050,0.0005,0.0003,0.0003,10.0291,10.167,10.5099,0.0005,9.9456,10.4691
19100,0.0005,0.0003,0.0002,11.7062,10.5895,11.2019,0.0006,11.4041,10.5863
19150,0.0008,0.0004,0.0003,10.7411,11.0769,11.1396,0.0005,9.7602,9.8056
19200,0.0009,0.0005,0.0003,9.907,9.8449,10.003,0.0009,10.9159,10.3034
19250,0.0009,0.0004,0.0003,9.8781,13.301,12.1261,0.0008,11.0988,10.5252
19300,0.0014,0.0009,0.0003,9.9691,9.9532,9.9828,0.0008,10.3024,10.2793
19350,0.0006,0.0004,0.0003,9.9351,10.9419,10.2489,0.0006,10.2356,10.2054
19400,0.0012,0.0004,0.0003,10.9713,10.0012,9.9366,0.0008,10.2756,10.0758
19450,0.0007,0.0004,0.0003,10.9478,10.4913,11.8009,0.0007,10.8214,10.5736
19500,0.0011,0.0005,0.0003,10.4028,10.029,9.9617,0.0006,10.3289,12.9742
19550,0.0021,0.0005,0.0002,10.3519,11.3426,9.9714,0.0005,9.9256,9.9143
19600,0.0009,0.0007,0.0003,10.5214,10.6594,10.6877,0.0013,11.5609,11.2909
19650,0.0015,0.0005,0.0002,10.2645,10.71,10.0448,0.0006,10.0139,10.4243
19700,0.0013,0.0004,0.0003,10.4134,10.1761,10.7062,0.0006,12.4225,10.0456
19750,0.001,0.0003,0.0003,10.9219,10.6605,10.3127,0.0005,10.1026,10.1861
19800,0.0009,0.0009,0.0004,10.37,10.0962,10.6975,0.0005,10.6471,10.0973
19850,0.0008,0.0004,0.0003,10.2054,11.3922,10.1991,0.0006,10.148,10.1044
19900,0.0007,0.0007,0.0003,11.043,10.3877,10.2144,0.0006,10.6662,10.79
19950,0.0007,0.0004,0.0003,10.5382,11.0354,10.2485,0.0005,10.3993,10.7833
20000,0.0009,0.0005,0.0003,10.2069,10.4525,10.1503,0.0005,10.8697,10.0446
20050,0.0007,0.0003,0.0002,10.8744,11.161,10.2791,0.0005,10.2406,10.2882
20100,0.0011,0.0008,0.0003,10.4542,10.5881,11.4033,0.0006,10.2981,10.548
20150,0.0011,0.0012,0.0006,10.3489,12.9713,11.143,0.0009,11.2359,12.6447
20200,0.0009,0.0004,0.0004,10.34,10.3022,11.1171,0.0008,10.9058,10.391
20250,0.0019,0.0005,0.0004,12.1759,10.5502,10.3864,0.001,10.3677,12.6194
20300,0.0006,0.0022,0.0004,11.6735,11.6476,11.9062,0.0007,12.4825,11.613
20350,0.0022,0.001,0.0003,10.4777,10.4465,10.3995,0.0008,10.2702,10.4721
20400,0.0007,0.0003,0.0002,10.7731,11.55,10.4913,0.0016,10.4734,10.5225
20450,0.0009,0.0007,0.0003,11.4972,10.5408,11.7187,0.0006,12.6592,12.6789
20500,0.0011,0.0005,0.0003,10.5008,11.0385,10.4944,0.0008,10.5256,10.8345
20550,0.0011,0.0004,0.0003,10.5606,10.5581,10.4942,0.0006,10.7503,10.4408
20600,0.0006,0.0004,0.0003,11.3536,10.5759,10.7776,0.0006,10.9578,11.1483
20650,0.0015,0.001,0.0005,11.9546,10.5836,10.4977,0.0008,10.702,10.5438
20700,0.0011,0.0004,0.0003,11.5681,10.6418,10.8413,0.0006,11.7144,10.5597
20750,0.0011,0.0004,0.0003,10.5989,11.8765,10.6519,0.0009,10.6411,10.6699
20800,0.0008,0.0004,0.0003,10.941,11.0751,11.0684,0.0008,10.7245,11.1415
20850,0.0008,0.0011,0.0003,10.7311,12.4636,10.706,0.0006,10.6387,11.7147
20900,0.0006,0.0011,0.0003,10.7431,10.7134,11.3762,0.0007,14.4591,12.4105
20950,0.0013,0.0004,0.0003,10.6929,10.6758,10.745,0.0007,11.7822,11.0792
21000,0.0021,0.0009,0.0004,11.5374,11.1399,10.8319,0.0007,11.3707,10.6817
21050,0.0013,0.0005,0.0002,10.9026,10.8362,11.1863,0.0005,11.7051,11.1006
21100,0.001,0.0003,0.0002,11.6679,11.2632,10.8951,0.0005,11.1411,10.7731
21150,0.001,0.0005,0.0003,11.1738,11.406,11.3327,0.0009,11.6351,11
21200,0.0012,0.0005,0.0003,12.2824,11.7698,11.1528,0.0008,11.8608,10.8367
21250,0.0012,0.0016,0.0004,11.5739,12.5762,11.8089,0.0012,11.1774,11.5127
21300,0.0006,0.0007,0.0003,10.852,11.6864,12.8359,0.0006,12.2685,11.1214
21350,0.0016,0.0006,0.0003,15.3839,12.8517,13.0055,0.0006,14.9345,11.8667
21400,0.0013,0.001,0.0004,12.0377,11.8209,10.8916,0.0008,12.4994,11.124
21450,0.0008,0.0003,0.0003,11.3227,12.1939,11.5037,0.0004,11.2376,12.2841
21500,0.0005,0.0003,0.0003,11.6244,11.3122,10.7038,0.0005,11.7312,11.2846
21550,0.001,0.0004,0.0003,12.2024,11.0541,11.0005,0.0009,11.0429,11.2758
21600,0.0008,0.001,0.0003,11.5439,11.8327,11.8739,0.0009,11.0437,14.7216
21650,0.0012,0.0009,0.0003,11.0538,12.0332,12.7844,0.0008,15.6511,14.3422
21700,0.0012,0.0008,0.0003,11.259,11.5459,12.1087,0.0007,11.0654,12.3154
21750,0.0017,0.0009,0.0004,13.35,13.0611,12.2197,0.0005,11.4044,11.8138
21800,0.0014,0.0005,0.0003,11.3813,11.1677,12.1607,0.0008,13.741,11.5531
21850,0.0012,0.0009,0.0005,11.9496,11.2022,11.292,0.0006,11.6747,11.7171
21900,0.0009,0.0005,0.0003,17.1185,12.8371,11.8559,0.0007,15.3101,12.6106
21950,0.0011,0.0004,0.0004,11.5622,11.6639,11.5439,0.0006,13.7691,11.4597
22000,0.0005,0.0003,0.0003,12.3378,12.3684,11.1132,0.0004,11.415,12.017
22050,0.001,0.0004,0.0002,11.3949,11.3472,11.9494,0.0005,11.6789,11.2033
22100,0.0005,0.0008,0.0003,12.6584,11.2624,11.6434,0.0005,12.2338,11.2759
22150,0.0008,0.0003,0.0003,12.299,12.2427,11.6909,0.0006,11.5068,11.9019
22200,0.0015,0.0014,0.0004,11.4757,11.4916,12.0383,0.0011,12.4767,16.4362
22250,0.001,0.0004,0.0003,13.3608,11.7375,12.6766,0.0009,11.9366,11.3632
22300,0.0009,0.0007,0.0003,13.3662,13.8261,14.5446,0.0007,12.9261,11.6521
22350,0.0007,0.0016,0.0007,11.8544,11.5484,12.1879,0.0005,11.5239,13.3818
22400,0.0011,0.0013,0.0005,12.3324,11.7155,11.4295,0.0007,11.4738,11.9012
22450,0.0011,0.0003,0.0003,12.0586,11.6682,11.9147,0.0014,13.7512,12.1798
22500,0.0008,0.0008,0.0003,13.1498,12.5805,12.3799,0.0007,12.7595,11.6547
22550,0.0011,0.0004,0.0003,11.6063,11.8935,11.589,0.0006,11.5532,12.1343
22600,0.0012,0.0007,0.0003,11.6227,13.0885,11.611,0.0007,11.5936,11.5752
22650,0.001,0.0015,0.0005,13.0508,11.7965,11.8676,0.0007,12.477,11.8439
22700,0.001,0.0011,0.0004,13.0026,12.0485,11.5581,0.0007,12.7431,12.5988
22750,0.001,0.0006,0.0003,12.6867,12.3214,11.7736,0.0011,12.3532,12.4138
22800,0.0013,0.0005,0.0003,11.6165,11.7401,13.0061,0.0008,11.8466,11.7556
22850,0.001,0.0006,0.0003,12.931,12.1348,12.5252,0.0013,12.3523,12.5486
22900,0.0011,0.0007,0.0003,12.0144,12.0939,11.5776,0.0005,11.9751,12.1812
22950,0.001,0.0005,0.0003,12.1221,13.0419,13.4387,0.0009,14.0616,12.8846
23000,0.001,0.0006,0.0003,11.9816,11.831,12.7993,0.0006,12.8397,12.7167
23050,0.0009,0.0004,0.0003,11.7879,12.1272,12.2241,0.0006,11.8458,11.725
23100,0.0004,0.0004,0.0003,12.1037,11.7661,12.1428,0.0005,12.4887,12.0509
23150,0.0007,0.0005,0.0003,12.1285,11.9701,13.3215,0.0005,11.8373,12.1261
23200,0.0005,0.001,0.0004,11.9539,12.1033,13.9958,0.0009,13.2085,13.5061
23250,0.0011,0.0009,0.0003,12.4586,11.9255,12.5686,0.0008,12.5081,12.2793
23300,0.001,0.0008,0.0003,12.0285,12.2136,12.2998,0.001,12.7276,11.9795
23350,0.0012,0.0005,0.0003,15.2967,12.6132,12.8283,0.0006,12.0845,12.2813
23400,0.0006,0.0004,0.0003,11.9325,13.4648,12.2501,0.0007,12.2575,13.4114
23450,0.0012,0.0008,0.0003,14.2248,14.9777,14.2348,0.0006,13.8315,12.8748
23500,0.0006,0.0013,0.0005,12.4079,12.2903,15.2002,0.0009,14.0454,12.5259
23550,0.0014,0.0007,0.0003,14.8062,13.4681,13.7984,0.0005,12.5977,12.0656
23600,0.0008,0.0003,0.0003,13.1647,14.5035,13.8351,0.0007,12.233,14.3228
23650,0.0011,0.0004,0.0003,12.1506,12.0891,12.2689,0.0008,13.6897,12.3054
23700,0.0012,0.0009,0.0003,13.2189,12.0969,12.1532,0.0006,12.7411,12.1198
23750,0.0015,0.0008,0.0003,14.1782,13.2783,13.8175,0.0007,15.1353,13.1229
23800,0.0019,0.0007,0.0003,13.2634,12.4428,12.3192,0.0007,15.6322,13.5498
23850,0.0021,0.0008,0.0003,12.3208,13.2993,12.2534,0.0005,12.1679,13.6128
23900,0.0009,0.0004,0.0003,12.2602,12.2458,13.1465,0.0006,12.2016,12.1356
23950,0.0015,0.001,0.0003,13.3545,12.2142,12.2273,0.0005,12.383,12.2574
24000,0.0007,0.0003,0.0004,13.5421,12.3002,12.2157,0.0006,14.8201,14.2977
24050,0.001,0.0004,0.0003,12.9542,12.4597,12.4201,0.0011,12.195,13.5988
24100,0.0012,0.0005,0.0003,12.6955,13.4739,12.3728,0.0009,12.3792,13.5406
24150,0.0012,0.0003,0.0003,12.2998,12.7089,12.5788,0.0006,12.4786,12.4708
24200,0.0011,0.0007,0.0003,13.5887,13.7549,14.43,0.001,12.811,12.4564
24250,0.0019,0.001,0.0003,12.4704,12.3166,13.5877,0.0006,17.0557,15.2473
24300,0.0013,0.0005,0.0003,13.7813,12.3777,13.2719,0.002,12.4209,12.8722
24350,0.0009,0.0004,0.0003,13.6634,13.1815,12.9069,0.0009,13.4375,12.7508
24400,0.001,0.0004,0.0003,13.5982,13.1644,12.9262,0.0011,13.5576,13.5213
24450,0.0007,0.0004,0.0003,13.236,15.0146,15.2333,0.0009,14.7198,12.4858
24500,0.0015,0.0007,0.0003,14.2799,12.5778,12.5199,0.0006,13.5579,13.0764
24550,0.0011,0.0011,0.0003,12.6247,13.3,12.6137,0.0006,13.0894,14.2876
24600,0.0007,0.0003,0.0002,12.7901,13.5269,12.6884,0.0004,15.2041,16.425
24650,0.0007,0.0005,0.0003,12.547,14.9276,12.8013,0.0007,12.5943,13.3817
24700,0.0014,0.0005,0.0003,12.9036,13.9035,12.8724,0.0006,12.7945,14.3424
24750,0.0007,0.0008,0.0003,12.7898,12.6103,15.8378,0.0006,13.6126,14.6517
24800,0.0007,0.0003,0.0003,12.6302,12.718,12.979,0.0004,13.0631,13.6744
24850,0.0004,0.0004,0.0003,12.877,12.7097,13.7079,0.0009,19.3745,12.5414
24900,0.0005,0.0004,0.0003,13.0426,13.19,12.8872,0.0007,13.1977,12.8505
24950,0.0009,0.0004,0.0002,14.6732,12.7651,12.3713,0.0008,13.8372,12.8798
25000,0.0008,0.0007,0.0003,12.6966,14.4935,13.6967,0.0006,14.6187,14.1785
25050,0.0006,0.0019,0.0004,14.6609,13.1657,13.0315,0.0006,14.2571,12.8534
25100,0.0007,0.0012,0.0003,13.7942,13.5211,12.8998,0.0006,13.6915,12.8252
25150,0.0012,0.0005,0.0003,12.9585,13.977,13.0371,0.0005,14.3396,13.5317
25200,0.001,0.0007,0.0003,12.7929,13.4212,13.716,0.0009,12.9676,14.0479
25250,0.0015,0.0007,0.0003,15.125,14.5008,16.3362,0.0005,15.8744,14.8512
25300,0.0011,0.0007,0.0003,14.6953,13.7758,12.9186,0.0005,13.1164,13.0314
25350,0.0005,0.001,0.0003,13.5247,13.4843,12.8142,0.0005,13.6522,13.2244
25400,0.0012,0.0007,0.0003,13.2284,15.569,14.0679,0.0005,14.356,13.26
25450,0.0008,0.0004,0.0003,13.3247,14.0825,13.0927,0.0005,13.0765,13.8289
25500,0.0008,0.0005,0.0003,13.0411,14.3549,15.8745,0.0007,13.7767,13.7187
25550,0.001,0.0005,0.0003,13.1995,14.2766,13.6084,0.0007,13.2435,12.9935
25600,0.0011,0.0004,0.0003,13.5359,14.3809,13.8452,0.0007,13.3427,13.4933
25650,0.0013,0.0004,0.0002,13.044,14.3314,15.1787,0.0006,14.6593,14.4524
25700,0.0011,0.0006,0.0003,13.4029,13.5993,13.7074,0.0007,13.1715,13.3851
25750,0.0014,0.0011,0.0004,13.908,14.188,13.1031,0.0009,12.7281,13.8928
25800,0.0009,0.0003,0.0002,14.0803,14.0041,13.3308,0.0005,14.1136,13.1419
25850,0.001,0.0005,0.0003,13.2904,14.2055,14.293,0.001,13.2082,12.9509
25900,0.0012,0.0007,0.0003,13.3775,13.9928,13.3934,0.0005,13.8069,13.2307
25950,0.001,0.0009,0.0003,13.7981,16.5888,14.402,0.0007,13.2514,13.9265
26000,0.0014,0.0012,0.0003,13.6412,14.046,13.1635,0.0005,13.4397,14.0844
26050,0.0015,0.0003,0.0003,13.4348,13.406,14.9159,0.0009,13.5118,13.3085
26100,0.0009,0.0008,0.0004,16.7753,14.08,14.97,0.0005,14.6902,14.0351
26150,0.0006,0.0004,0.0003,13.7664,13.2767,13.649,0.0005,13.2979,14.7296
26200,0.0005,0.0005,0.0003,13.589,15.0141,14.9436,0.0006,13.667,15.2103
26250,0.0015,0.0004,0.0003,13.5559,13.9231,15.0437,0.0004,13.4962,15.4528
26300,0.0009,0.0008,0.0003,13.4164,13.4254,15.1201,0.0008,13.6323,14.8237
26350,0.0012,0.0007,0.0003,13.7098,13.5784,15.4202,0.0005,13.4917,17.1266
26400,0.0011,0.0014,0.0007,13.608,13.8396,14.7312,0.0006,14.984,15.0926
26450,0.0008,0.0005,0.0003,13.6041,15.4813,14.0725,0.0007,15.1031,13.6199
26500,0.0012,0.0007,0.0003,15.4449,15.1087,15.1556,0.001,14.6333,15.3818
26550,0.0006,0.0008,0.0003,13.788,15.2429,13.6253,0.0006,13.6495,15.497
26600,0.0015,0.0013,0.0003,16.0945,16.3573,16.14,0.0007,14.9154,14.8618
26650,0.0013,0.0004,0.0003,14.3739,13.7663,13.9223,0.0006,15.5075,14.3394
26700,0.001,0.0008,0.0003,15.1226,14.0363,13.6582,0.0006,15.5214,14.2567
26750,0.0014,0.0007,0.0003,14.3727,13.6755,13.8238,0.0007,13.5645,14.4429
26800,0.0006,0.0005,0.0003,14.442,13.5766,14.2797,0.0006,14.2497,14.6713
26850,0.0012,0.0003,0.0004,14.8408,14.0982,14.9885,0.0006,13.682,13.7506
26900,0.0005,0.0002,0.0004,14.3695,13.8768,14.0185,0.0005,17.1072,15.2584
26950,0.0009,0.0006,0.0003,13.9499,14.0162,13.6397,0.0005,15.7674,13.4746
27000,0.0005,0.0007,0.0003,14.7195,13.3872,14.2941,0.0008,14.3378,13.7968
27050,0.0011,0.0008,0.0003,15.125,14.8356,16.1223,0.0008,14.7893,16.192
27100,0.0008,0.0004,0.0003,14.5907,14.5427,14.9513,0.0006,14.1665,14.7245
27150,0.0009,0.0009,0.0003,13.9423,14.8826,14.9921,0.0005,13.363,14.7492
27200,0.0011,0.0003,0.0003,13.9765,16.29,14.6537,0.0005,14.8007,15.0769
27250,0.0011,0.0009,0.0003,14.1545,15.3103,13.9209,0.0006,15.2324,15.7676
27300,0.0011,0.0008,0.0003,15.0564,14.587,14.7578,0.0007,14.0516,15.4903
27350,0.0009,0.0004,0.0003,14.8646,14.1087,14.211,0.0007,15.191,14.0693
27400,0.001,0.0004,0.0003,14.6928,13.8888,14.2965,0.0009,16.2184,14.4101
27450,0.001,0.0009,0.0005,14.8016,14.1292,14.0423,0.0005,15.2148,14.1081
27500,0.0009,0.0008,0.0003,14.3761,14.1441,14.0055,0.0004,15.4569,13.8876
27550,0.0017,0.0009,0.0003,16.7435,14.806,16.5732,0.0006,14.6873,13.9809
27600,0.0007,0.0006,0.0005,14.3073,14.1182,15.4354,0.0008,14.5261,13.7365
27650,0.0006,0.0007,0.0003,14.4593,14.5055,14.0311,0.0004,14.5862,14.7388
27700,0.0019,0.0009,0.0003,14.4898,15.0377,14.1196,0.0004,19.9174,23.1714
27750,0.0017,0.0007,0.0003,17.8162,16.3154,14.7751,0.0009,14.351,14.8198
27800,0.0013,0.0007,0.0002,14.242,14.7577,15.7401,0.0007,15.4239,14.5865
27850,0.001,0.0004,0.0003,15.1636,14.279,15.6743,0.0004,14.0457,13.9781
27900,0.0006,0.0012,0.0004,15.1747,14.4473,15.4903,0.0005,14.4545,15.8562
27950,0.0012,0.0007,0.0004,15.5895,15.3055,15.0847,0.0004,14.3213,15.2288
28000,0.0009,0.0003,0.0003,15.1908,15.3739,14.7101,0.0005,18.1564,17.1266
28050,0.0005,0.0005,0.0003,15.4428,14.2089,14.4682,0.0004,14.2858,14.4467
28100,0.0007,0.0003,0.0003,14.7145,14.277,15.4017,0.0006,14.1671,14.4804
28150,0.0006,0.0004,0.0003,16.1958,14.8721,15.1823,0.0004,14.3823,14.3084
28200,0.0009,0.0006,0.0003,15.0562,14.3305,14.6436,0.0003,14.4478,14.8757
28250,0.0007,0.0004,0.0003,14.4849,14.6639,15.3011,0.0006,14.8401,15.1087
28300,0.0009,0.0004,0.0002,14.8342,15.3763,14.1632,0.0004,14.0669,14.5397
28350,0.0009,0.0008,0.0003,15.4105,14.8039,14.376,0.0004,15.7562,16.4356
28400,0.0008,0.0003,0.0199,14.8916,15.8347,14.4526,0.0004,15.1241,15.4564
28450,0.0008,0.0004,0.0003,15.0422,15.4474,14.8405,0.0004,14.2201,14.4089
28500,0.0006,0.0007,0.0003,15.0062,14.6158,15.5569,0.001,15.3324,14.257
28550,0.0006,0.0003,0.0003,15.2265,14.5379,14.6282,0.0005,14.2383,14.2364
28600,0.0005,0.0016,0.0003,15.3511,14.1025,16.4436,0.0011,16.0198,15.2115
28650,0.0012,0.0003,0.0003,14.3938,14.2504,15.6114,0.0006,14.8543,14.9383
28700,0.0008,0.0006,0.0003,14.9643,16.5168,14.6043,0.0004,15.064,14.839
28750,0.0012,0.0005,0.0003,15.0257,15.3219,14.2584,0.0003,14.4757,15.8379
28800,0.0005,0.0007,0.0003,14.7645,15.4083,16.9908,0.0005,15.244,14.8095
28850,0.0006,0.0003,0.0003,15.5894,15.1941,15.758,0.0005,15.1708,15.3751
28900,0.001,0.0003,0.0003,14.5703,14.5046,14.9725,0.0007,15.803,14.8773
28950,0.0009,0.0003,0.0003,14.6694,18.1683,15.0317,0.001,15.6058,15.5941
29000,0.0015,0.0006,0.0003,15.1752,16.5306,14.8806,0.0007,15.0787,15.5766
