3e-07,2e-07,1e-07,2e-07,1.7e-06,7.4e-06,1e-07,8.2e-06,7.3e-068.2e-06,7.3e-06
3e-07,1e-07,1e-07,2e-07,3.9e-06,1.4e-06,1e-07,7.9e-06,8.2e-067.9e-06,8.2e-06
3e-07,2e-07,1e-07,2e-07,4e-06,7.5e-06,2e-07,8e-06,7.5e-068e-06,7.5e-06
3e-07,2e-07,1e-07,2e-07,3.6e-06,2.7e-06,2e-07,8.2e-06,8.1e-068.2e-06,8.1e-06
3e-07,1e-07,2e-07,1e-07,4e-06,9e-07,1e-07,8.2e-06,8.4e-068.2e-06,8.4e-06
3e-07,2e-07,1e-07,2e-07,4e-06,7e-07,1e-07,8.2e-06,8.4e-068.2e-06,8.4e-06
3e-07,2e-07,1e-07,1e-07,3.8e-06,7.8e-06,1e-07,8.4e-06,7.8e-068.4e-06,7.8e-06
4e-07,2e-07,1e-07,2e-07,4e-06,7.9e-06,1e-07,2.21e-05,2.88e-052.21e-05,2.88e-05
3e-07,2e-07,1e-07,2e-07,3.9e-06,7.5e-06,2e-07,8e-06,7.6e-068e-06,7.6e-06
2e-07,1e-07,2e-07,2e-07,1.1e-06,6.9e-06,1e-07,8.4e-06,7.8e-068.4e-06,7.8e-06
3e-07,2e-07,1e-07,1e-07,4e-06,5.6e-06,1e-07,8.2e-06,7.9e-068.2e-06,7.9e-06
4e-07,3e-07,2e-07,2e-07,1.4e-06,7.9e-06,2e-07,1.18e-05,1.04e-051.18e-05,1.04e-05
3e-07,1e-07,1e-07,2e-07,4.3e-06,2.7e-06,1e-07,8.8e-06,9e-068.8e-06,9e-06
3e-07,2e-07,1e-07,2e-07,4.3e-06,8.3e-06,1e-07,8.9e-06,8.3e-068.9e-06,8.3e-06
3e-07,2e-07,1e-07,2e-07,4.3e-06,8.4e-06,1e-07,8.9e-06,8.4e-068.9e-06,8.4e-06
2e-07,2e-07,1e-07,1e-07,2.1e-06,8.4e-06,1e-07,9.3e-06,8.5e-069.3e-06,8.5e-06
3e-07,1e-07,2e-07,1e-07,4.4e-06,3.4e-06,2e-07,9.1e-06,9.1e-069.1e-06,9.1e-06
3e-07,2e-07,1e-07,1e-07,4.5e-06,7e-07,1e-07,9.2e-06,9.5e-069.2e-06,9.5e-06
3e-07,1e-07,1e-07,2e-07,4.4e-06,8.7e-06,1e-07,9.3e-06,8.7e-069.3e-06,8.7e-06
3e-07,2e-07,1e-07,2e-07,2e-07,1.7e-06,1e-07,9.8e-06,9.5e-069.8e-06,9.5e-06
2e-07,2e-07,1e-07,1e-07,3e-07,8.8e-06,2e-07,9.9e-06,8.9e-069.9e-06,8.9e-06
2e-07,2e-07,1e-07,1e-07,4.6e-06,8.9e-06,1e-07,9.4e-06,8.9e-069.4e-06,8.9e-06
3e-07,1e-07,1e-07,2e-07,1.9e-06,2.4e-06,2e-07,1.01e-05,9.8e-061.01e-05,9.8e-06
3e-07,2e-07,1e-07,1e-07,2.3e-06,1.4e-06,1e-07,1.01e-05,1e-051.01e-05,1e-05
3e-07,1e-07,1e-07,2e-07,1e-06,8.7e-06,1e-07,9.6e-06,8.7e-069.6e-06,8.7e-06
2e-07,2e-07,1e-07,1e-07,2e-06,6.8e-06,2e-07,9.6e-06,9.1e-069.6e-06,9.1e-06
2e-07,1e-07,1e-07,2e-07,4.6e-06,3.1e-06,2e-07,9.6e-06,9.6e-069.6e-06,9.6e-06
3e-07,2e-07,1e-07,1e-07,1.1e-06,5e-07,1e-07,1e-05,1e-051e-05,1e-05
3e-07,1e-07,1e-07,2e-07,4.2e-06,8e-07,2e-07,9.7e-06,9.9e-069.7e-06,9.9e-06
3e-07,1e-07,2e-07,2e-07,3.9e-06,4.8e-06,2e-07,1.02e-05,4.43e-051.02e-05,4.43e-05
3e-07,2e-07,2e-07,1e-07,2.4e-06,7.1e-06,2e-07,1.04e-05,9.9e-061.04e-05,9.9e-06
3e-07,1e-07,2e-07,1e-07,5e-06,2.7e-06,1e-07,1.04e-05,1.05e-051.04e-05,1.05e-05
2e-07,1e-07,1e-07,1e-07,5e-06,2e-07,1e-07,1.04e-05,1.09e-051.04e-05,1.09e-05
3e-07,2e-07,1e-07,1e-07,5e-06,9.8e-06,2e-07,1.05e-05,9.8e-061.05e-05,9.8e-06
3e-07,2e-07,1e-07,2e-07,5e-06,7e-06,1e-07,1.06e-05,1.03e-051.06e-05,1.03e-05
3e-07,2e-07,2e-07,2e-07,2.02e-05,3e-07,2e-07,1.34e-05,1.51e-051.34e-05,1.51e-05
3e-07,1e-07,2e-07,2e-07,4.5e-06,2.5e-06,1e-07,1.03e-05,1.03e-051.03e-05,1.03e-05
3e-07,1e-07,2e-07,2e-07,5.2e-06,8e-06,1e-07,1.09e-05,1.04e-051.09e-05,1.04e-05
3e-07,2e-07,2e-07,1e-07,4.9e-06,2e-07,2e-07,1.04e-05,1.1e-051.04e-05,1.1e-05
3e-07,2e-07,1e-07,1e-07,5.2e-06,3.1e-06,1e-07,1.1e-05,1.12e-051.1e-05,1.12e-05
3e-07,2e-07,2e-07,1e-07,2.4e-06,1.04e-05,1e-07,1.13e-05,1.04e-051.13e-05,1.04e-05
3e-07,1e-07,2e-07,2e-07,5.3e-06,6e-06,2e-07,1.11e-05,1.11e-051.11e-05,1.11e-05
3e-07,1e-07,2e-07,1e-07,2.8e-06,2e-07,2e-07,1.15e-05,1.17e-051.15e-05,1.17e-05
3e-07,1e-07,1e-07,2e-07,3.9e-06,8e-07,1e-07,1.17e-05,1.17e-051.17e-05,1.17e-05
2e-07,1e-07,2e-07,1e-07,5.4e-06,7.9e-06,2e-07,1.13e-05,1.11e-051.13e-05,1.11e-05
3e-07,2e-07,1e-07,1e-07,5.5e-06,7.5e-06,1e-07,1.15e-05,1.12e-051.15e-05,1.12e-05
2e-07,2e-07,1e-07,1e-07,2e-07,2e-06,1e-07,1.23e-05,1.19e-051.23e-05,1.19e-05
3e-07,2e-07,1e-07,1e-07,4.6e-06,4.5e-06,2e-07,1.17e-05,1.16e-051.17e-05,1.16e-05
3e-07,1e-07,1e-07,2e-07,5.6e-06,1.4e-06,2e-07,1.17e-05,1.2e-051.17e-05,1.2e-05
3e-07,1e-07,2e-07,1e-07,5.6e-06,1.1e-05,1e-07,1.19e-05,1.1e-051.19e-05,1.1e-05
4e-07,3e-07,1e-07,3e-07,6.8e-06,7.9e-06,2e-07,1.49e-05,1.44e-051.49e-05,1.44e-05
3e-07,2e-07,1e-07,1e-07,5.4e-06,3.8e-06,1e-07,1.15e-05,1.16e-051.15e-05,1.16e-05
2e-07,2e-07,2e-07,2e-07,1.2e-06,2e-07,2e-07,1.22e-05,1.21e-051.22e-05,1.21e-05
3e-07,1e-07,1e-07,2e-07,5.2e-06,2e-06,1e-07,1.17e-05,1.2e-051.17e-05,1.2e-05
2e-07,1e-07,1e-07,1e-07,2.5e-06,8.2e-06,1e-07,1.2e-05,1.13e-051.2e-05,1.13e-05
3e-07,1e-07,1e-07,1e-07,5.6e-06,6e-07,1e-07,1.17e-05,1.22e-051.17e-05,1.22e-05
3e-07,2e-07,2e-07,1e-07,4e-06,6.9e-06,1e-07,1.19e-05,1.16e-051.19e-05,1.16e-05
2e-07,1e-07,2e-07,2e-07,2.9e-06,3e-06,1e-07,1.23e-05,1.21e-051.23e-05,1.21e-05
3e-07,2e-07,1e-07,2e-07,1.4e-06,9.7e-06,1e-07,1.3e-05,1.21e-051.3e-05,1.21e-05
2e-07,2e-07,1e-07,1e-07,6e-06,1.17e-05,2e-07,1.25e-05,1.18e-051.25e-05,1.18e-05
2e-07,1e-07,1e-07,2e-07,6e-06,6.2e-06,1e-07,1.27e-05,1.27e-051.27e-05,1.27e-05
3e-07,2e-07,1e-07,2e-07,5e-07,1.19e-05,1e-07,1.34e-05,1.2e-051.34e-05,1.2e-05
3e-07,2e-07,2e-07,2e-07,6.2e-06,1.15e-05,2e-07,1.28e-05,1.22e-051.28e-05,1.22e-05
3e-07,2e-07,1e-07,1e-07,1.6e-06,1.22e-05,1e-07,1.34e-05,1.22e-051.34e-05,1.22e-05
2e-07,1e-07,2e-07,1e-07,1.6e-06,1.3e-06,1e-07,1.37e-05,1.36e-051.37e-05,1.36e-05
2e-07,1e-07,2e-07,2e-07,6.2e-06,3.1e-06,2e-07,1.31e-05,1.35e-051.31e-05,1.35e-05
2e-07,2e-07,1e-07,1e-07,6.2e-06,1.23e-05,1e-07,1.33e-05,1.23e-051.33e-05,1.23e-05
3e-07,1e-07,2e-07,2e-07,1.6e-06,8.6e-06,1e-07,1.37e-05,1.3e-051.37e-05,1.3e-05
3e-07,1e-07,2e-07,1e-07,6.4e-06,1e-06,2e-07,1.33e-05,1.4e-051.33e-05,1.4e-05
3e-07,1e-07,2e-07,1e-07,6.4e-06,1.25e-05,1e-07,1.34e-05,1.26e-051.34e-05,1.26e-05
2e-07,1e-07,1e-07,1e-07,1.7e-06,1.26e-05,1e-07,1.4e-05,1.26e-051.4e-05,1.26e-05
3e-07,2e-07,1e-07,1e-07,2.1e-06,6.4e-06,1e-07,1.41e-05,1.37e-051.41e-05,1.37e-05
2e-07,2e-07,1e-07,2e-07,5e-07,9.8e-06,1e-07,1.44e-05,1.32e-051.44e-05,1.32e-05
3e-07,2e-07,1e-07,2e-07,6.6e-06,8.6e-06,1e-07,1.37e-05,1.34e-051.37e-05,1.34e-05
3e-07,2e-07,1e-07,1e-07,5.9e-06,2.7e-06,1e-07,1.38e-05,1.43e-051.38e-05,1.43e-05
3e-07,2e-07,1e-07,2e-07,6.6e-06,3.7e-06,2e-07,1.39e-05,1.43e-051.39e-05,1.43e-05
3e-07,2e-07,1e-07,1e-07,2.7e-06,1.5e-06,1e-07,1.45e-05,1.47e-051.45e-05,1.47e-05
2e-07,2e-07,1e-07,1e-07,3.2e-06,4.3e-06,1e-07,1.45e-05,1.44e-051.45e-05,1.44e-05
2e-07,2e-07,1e-07,1e-07,7e-07,1.1e-06,2e-07,1.43e-05,1.41e-051.43e-05,1.41e-05
3e-07,1e-07,1e-07,1e-07,1.1e-06,3.8e-06,2e-07,1.39e-05,1.36e-051.39e-05,1.36e-05
2e-07,1e-07,1e-07,1e-07,6.3e-06,5.6e-06,2e-07,1.33e-05,1.36e-051.33e-05,1.36e-05
3e-07,1e-07,1e-07,1e-07,6.4e-06,1.25e-05,1e-07,1.35e-05,1.25e-051.35e-05,1.25e-05
2e-07,2e-07,1e-07,1e-07,4e-06,3.3e-06,2e-07,2.75e-05,1.39e-052.75e-05,1.39e-05
3e-07,2e-07,2e-07,2e-07,6.5e-06,4.1e-06,1e-07,1.36e-05,1.39e-051.36e-05,1.39e-05
3e-07,1e-07,2e-07,2e-07,6.5e-06,4e-06,2e-07,1.36e-05,1.4e-051.36e-05,1.4e-05
2e-07,1e-07,1e-07,1e-07,2.86e-05,5.4e-06,1e-07,1.47e-05,1.49e-051.47e-05,1.49e-05
3e-07,1e-07,1e-07,1e-07,6.4e-06,9.3e-06,1e-07,1.37e-05,1.34e-051.37e-05,1.34e-05
3e-07,2e-07,1e-07,1e-07,2.7e-06,6.5e-06,1e-07,1.42e-05,1.38e-051.42e-05,1.38e-05
2e-07,1e-07,1e-07,1e-07,6.6e-06,4.5e-06,1e-07,1.4e-05,1.42e-051.4e-05,1.42e-05
2e-07,1e-07,1e-07,1e-07,2.9e-06,2.2e-06,1e-07,1.46e-05,1.45e-051.46e-05,1.45e-05
3e-07,2e-07,1e-07,2e-07,1.4e-06,5.9e-06,1e-07,1.5e-05,1.57e-051.5e-05,1.57e-05
3e-07,2e-07,2e-07,2e-07,5.4e-06,8.9e-06,1e-07,2.86e-05,1.4e-052.86e-05,1.4e-05
3e-07,2e-07,1e-07,1e-07,4.4e-06,1.9e-06,1e-07,1.46e-05,1.48e-051.46e-05,1.48e-05
2e-07,1e-07,1e-07,1e-07,6.7e-06,2.9e-06,1e-07,1.44e-05,1.46e-051.44e-05,1.46e-05
2e-07,2e-07,2e-07,2e-07,6.9e-06,4.1e-06,1e-07,1.43e-05,1.46e-051.43e-05,1.46e-05
3e-07,2e-07,2e-07,2e-07,3.6e-06,6.3e-06,2e-07,1.49e-05,1.44e-051.49e-05,1.44e-05
3e-07,2e-07,2e-07,2e-07,5.6e-06,7.9e-06,1e-07,1.47e-05,1.44e-051.47e-05,1.44e-05
3e-07,1e-07,1e-07,1e-07,6.9e-06,6.1e-06,1e-07,1.45e-05,1.46e-051.45e-05,1.46e-05
3e-07,2e-07,2e-07,2e-07,1.3e-06,6e-06,1e-07,1.53e-05,1.48e-051.53e-05,1.48e-05
3e-07,1e-07,1e-07,1e-07,2.4e-06,4.3e-06,1e-07,1.51e-05,1.51e-051.51e-05,1.51e-05
3e-07,1e-07,1e-07,1e-07,5.9e-06,6.4e-06,1e-07,1.5e-05,1.49e-051.5e-05,1.49e-05
2e-07,2e-07,2e-07,2e-07,2.59e-05,3.4e-06,1e-07,2.91e-05,1.54e-052.91e-05,1.54e-05
2e-07,1e-07,2e-07,2e-07,1.3e-06,3.3e-06,1e-07,1.58e-05,1.55e-051.58e-05,1.55e-05
2e-07,1e-07,1e-07,1e-07,7.1e-06,6e-07,2e-07,1.51e-05,1.59e-051.51e-05,1.59e-05
2e-07,2e-07,1e-07,2e-07,6.2e-06,2.53e-05,1e-07,1.64e-05,1.67e-051.64e-05,1.67e-05
3e-07,2e-07,2e-07,1e-07,5.6e-06,1.42e-05,1e-07,1.54e-05,1.43e-051.54e-05,1.43e-05
2e-07,2e-07,2e-07,1e-07,7.2e-06,2.5e-06,1e-07,1.53e-05,1.58e-051.53e-05,1.58e-05
3e-07,1e-07,1e-07,1e-07,6e-06,3.5e-06,2e-07,1.55e-05,1.59e-051.55e-05,1.59e-05
2e-07,1e-07,1e-07,1e-07,7.3e-06,5.6e-06,1e-07,1.54e-05,1.55e-051.54e-05,1.55e-05
3e-07,2e-07,1e-07,2e-07,7.4e-06,7.9e-06,1e-07,1.53e-05,1.53e-051.53e-05,1.53e-05
3e-07,2e-07,1e-07,1e-07,2.2e-06,2e-07,1e-07,1.62e-05,1.65e-051.62e-05,1.65e-05
3e-07,2e-07,1e-07,1e-07,7.6e-06,8.5e-06,1e-07,1.61e-05,1.57e-051.61e-05,1.57e-05
2e-07,2e-07,2e-07,2e-07,6.1e-06,3.6e-06,2e-07,4.71e-05,1.75e-054.71e-05,1.75e-05
2e-07,1e-07,1e-07,1e-07,2.9e-06,1.55e-05,1e-07,1.63e-05,1.49e-051.63e-05,1.49e-05
2e-07,1e-07,1e-07,2e-07,7.5e-06,7.6e-06,1e-07,3.08e-05,3.07e-053.08e-05,3.07e-05
3e-07,2e-07,1e-07,2e-07,2.2e-06,8e-06,2e-07,1.64e-05,1.58e-051.64e-05,1.58e-05
3e-07,1e-07,1e-07,1e-07,7.6e-06,1.16e-05,2e-07,1.6e-05,1.54e-051.6e-05,1.54e-05
3e-07,1e-07,2e-07,2e-07,7.6e-06,2.1e-06,1e-07,1.6e-05,1.67e-051.6e-05,1.67e-05
3e-07,1e-07,1e-07,1e-07,6.4e-06,4.4e-06,1e-07,1.63e-05,1.64e-051.63e-05,1.64e-05
2e-07,2e-07,2e-07,2e-07,3.2e-06,7.2e-06,1e-07,1.69e-05,1.63e-051.69e-05,1.63e-05
3e-07,1e-07,2e-07,2e-07,6e-06,2.6e-06,1e-07,1.65e-05,1.68e-051.65e-05,1.68e-05
3e-07,2e-07,2e-07,2e-07,7.8e-06,1.54e-05,1e-07,1.64e-05,1.54e-051.64e-05,1.54e-05
3e-07,1e-07,1e-07,2e-07,4.7e-06,6.7e-06,1e-07,1.69e-05,1.66e-051.69e-05,1.66e-05
3e-07,2e-07,1e-07,2e-07,5.5e-06,5.9e-06,1e-07,1.67e-05,1.67e-051.67e-05,1.67e-05
3e-07,1e-07,1e-07,2e-07,5.8e-06,3.1e-06,1e-07,1.67e-05,1.7e-051.67e-05,1.7e-05
3e-07,1e-07,1e-07,1e-07,3.4e-06,2.8e-06,2e-07,1.72e-05,1.72e-051.72e-05,1.72e-05
